30020, 100, 5000, 6100
30030, 100, 5000, 5600
30040, 100, 5000, 1300
30050, 100, 5400, 5200
30060, 200, 5000, 900
30070, 100, 5500, 4300
30080, 100, 5500, 5800
30090, 100, 5000, 8300
30100, 100, 5500, 1000
30110, 200, 5000, 8200
30120, 100, 5000, 6300
30130, 100, 5100, 9600
30140, 100, 5500, 1900
30150, 100, 5000, 2100
30160, 100, 5100, 4500
30170, 100, 5000, 3200
30180, 100, 5500, 3300
30190, 100, 5500, 8900
30200, 200, 5100, 7700
30210, 100, 5500, 4900
30220, 100, 5500, 1500
30230, 100, 5100, 2800
30240, 100, 5500, 4600
30250, 100, 5500, 9100
30260, 100, 5100, 2900
30270, 100, 5600, 1200
30280, 100, 5500, 5300
30290, 200, 5000, 1500
30300, 200, 5500, 7300
30310, 100, 5000, 3200
30320, 100, 5500, 8500
30330, 200, 5500, 10200
30340, 100, 5000, 1400
30350, 100, 5100, 3400
30360, 100, 5000, 6400
30370, 200, 5100, 7700
30380, 200, 5500, 500
30390, 100, 5600, 6200
30400, 100, 5500, 1500
30410, 200, 5600, 2700
30420, 100, 5600, 3600
30430, 200, 5100, 5400
30440, 100, 5600, 6500
30450, 100, 5400, 3700
30460, 100, 5100, 7600
30470, 200, 5500, 3100
30480, 100, 5100, 5200
30490, 100, 5500, 400
30500, 100, 5000, 1300
30510, 200, 5600, 5200
30520, 100, 5100, 9000
30530, 100, 5100, 6600
30540, 100, 5100, 7700
30550, 100, 5200, 7600
30560, 100, 5700, 5200
30570, 100, 5500, 7000
30580, 100, 5600, 5700
30590, 100, 5100, 6500
30600, 100, 5200, 5100
30610, 100, 5100, 9800
30620, 100, 5100, 300
30630, 100, 5200, 5400
30640, 200, 5100, 5000
30650, 200, 5200, 5000
30660, 100, 5100, 1900
30670, 100, 5100, 1100
30680, 100, 5100, 3400
30690, 100, 5600, 4500
30700, 100, 5700, 6700
30710, 100, 5100, 3300
30720, 200, 5100, 3000
30730, 100, 5100, 3900
30740, 200, 5200, 4200
30750, 100, 5100, 400
30760, 100, 5100, 7100
30770, 200, 5700, 9100
30780, 100, 5600, 1200
30790, 200, 5100, 5500
30800, 200, 5100, 2500
30810, 200, 5200, 9100
30820, 100, 5100, 1200
30830, 200, 5100, 9000
30840, 100, 5600, 2200
30850, 200, 5600, 9400
30860, 100, 5100, 3700
30870, 100, 5700, 9800
30880, 100, 5600, 1000
30890, 200, 5100, 3800
30900, 100, 5200, 9700
30910, 100, 5600, 2800
30920, 200, 5700, 6600
30930, 100, 5300, 9100
30940, 200, 5200, 6000
30950, 200, 5700, 3800
30960, 100, 5600, 2000
30970, 100, 5700, 9000
30980, 100, 5700, 100
30990, 100, 5200, 400
31000, 100, 5700, 5400
31010, 100, 5200, 4200
31020, 100, 5600, 8000
31030, 100, 5200, 400
31040, 200, 5100, 7100
31050, 100, 5200, 2800
31060, 200, 5100, 2100
31070, 100, 5600, 3300
31080, 100, 5700, 9900
31090, 200, 5200, 9600
31100, 200, 5700, 8600
31110, 200, 5600, 3600
31120, 200, 5700, 8500
31130, 100, 5200, 4900
31140, 100, 8100, 5600
31150, 100, 5700, 3400
31160, 100, 5200, 2100
31170, 200, 5800, 2400
31180, 100, 5700, 4200
31190, 200, 5200, 6000
31200, 300, 5200, 2800
31210, 700, 5600, 7300
31220, 100, 5200, 10000
31230, 100, 5300, 9300
31240, 100, 5200, 9100
31250, 100, 5200, 7400
31260, 100, 5200, 6300
31270, 100, 5200, 3100
31280, 200, 5700, 7100
31290, 100, 5300, 5300
31300, 100, 5200, 8000
31310, 100, 5800, 5700
31320, 200, 5200, 7200
31330, 200, 5700, 2100
31340, 200, 5700, 4300
31350, 200, 5700, 7200
31360, 100, 5800, 2100
31370, 200, 5300, 6500
31380, 300, 5200, 8200
31390, 200, 5300, 7400
31400, 200, 5600, 900
31410, 100, 5300, 1800
31420, 100, 5300, 7400
31430, 200, 5300, 5600
31440, 200, 5200, 2800
31450, 100, 5800, 11800
31460, 100, 5700, 7700
31470, 200, 5300, 3400
31480, 100, 5300, 2600
31490, 200, 5200, 8500
31500, 100, 5300, 1700
31510, 100, 5200, 4400
31520, 100, 5200, 5600
31530, 100, 5300, 400
31540, 200, 5700, 8100
31550, 200, 5600, 8900
31560, 200, 5700, 7100
31570, 200, 5300, 9800
31580, 200, 5300, 6200
31590, 200, 5400, 6700
31600, 200, 5800, 800
31610, 100, 5200, 2000
31620, 100, 5200, 10100
31630, 100, 5300, 1300
31640, 100, 5200, 7900
31650, 200, 5300, 8300
31660, 100, 5300, 6800
31670, 100, 5800, 4700
31680, 200, 5300, 3400
31690, 200, 5400, 6200
31700, 100, 5900, 6700
31710, 200, 5800, 2000
31720, 200, 5300, 1000
31730, 200, 5200, 4300
31740, 200, 5400, 2000
31750, 100, 5800, 4600
31760, 100, 5800, 2600
31770, 100, 5300, 10200
31780, 200, 5400, 700
31790, 100, 5800, 7300
31800, 100, 5300, 5800
31810, 100, 5300, 4900
31820, 100, 5300, 7800
31830, 0, 5300, 5400
31840, 100, 5500, 10000
31850, 200, 5700, 2600
31860, 100, 5300, 5700
31870, 200, 5400, 4700
31880, 100, 5500, 6000
31890, 100, 5900, 4200
31900, 100, 5400, 6400
31910, 100, 5300, 2600
31920, 100, 5300, 8800
31930, 100, 5800, 10000
31940, 200, 5900, 5300
31950, 100, 5800, 3800
31960, 100, 5300, 4100
31970, 200, 5400, 1500
31980, 100, 5300, 8100
31990, 100, 5800, 800
32000, 200, 5300, 1400
32010, 100, 5300, 4900
32020, 100, 5400, 9400
32030, 200, 5400, 3400
32040, 200, 5900, 900
32050, 100, 5300, 3800
32060, 100, 5300, 7500
32070, 100, 5300, 4000
32080, 200, 5300, 4900
32090, 100, 5300, 6700
32100, 100, 5300, 9200
32110, 200, 5400, 4600
32120, 100, 5400, 2900
32130, 200, 5800, 4500
32140, 100, 5800, 4600
32150, 200, 5400, 10700
32160, 100, 5400, 2100
32170, 100, 5400, 4900
32180, 100, 5900, 600
32190, 100, 5400, 7600
32200, 100, 5900, 1000
32210, 100, 5300, 200
32220, 200, 5900, 1900
32230, 100, 5300, 8300
32240, 200, 5800, 4200
32250, 100, 5300, 5400
32260, 100, 5300, 6000
32270, 100, 5400, 8700
32280, 200, 5300, 4300
32290, 200, 5400, 10300
32300, 100, 5400, 3200
32310, 200, 5400, 9400
32320, 100, 5900, 3500
32330, 100, 5400, 10000
32340, 100, 6000, 5900
32350, 100, 5400, 9800
32360, 100, 5400, 3200
32370, 100, 5900, 6800
32380, 100, 5400, 9700
32390, 200, 5400, 9800
32400, 100, 6000, 6800
32410, 200, 6000, 4100
32420, 100, 5400, 9300
32430, 100, 5400, 11000
32440, 100, 5900, 8900
32450, 200, 5500, 3900
32460, 200, 5400, 3200
32470, 100, 5400, 8000
32480, 100, 5400, 3600
32490, 200, 5400, 8400
32500, 100, 5500, 1200
32510, 100, 5400, 8500
32520, 100, 5400, 500
32530, 100, 6000, 6600
32540, 100, 5900, 2400
32550, 200, 5900, 3900
32560, 100, 5400, 5400
32570, 100, 5400, 8700
32580, 100, 5500, 3600
32590, 200, 5400, 3600
32600, 100, 6000, 500
32610, 100, 5900, 8100
32620, 100, 5900, 9900
32630, 100, 6000, 3700
32640, 100, 5400, 8000
32650, 200, 6000, 3100
32660, 100, 6000, 5500
32670, 100, 5400, 4000
32680, 200, 5500, 10100
32690, 100, 5400, 2200
32700, 200, 5500, 1900
32710, 200, 6000, 8300
32720, 100, 6000, 4400
32730, 200, 5700, 1800
32740, 200, 6000, 7700
32750, 100, 5500, 8100
32760, 100, 5500, 8800
32770, 200, 9400, 2100
32780, 200, 5400, 1800
32790, 100, 5500, 6000
32800, 100, 6000, 7200
32810, 200, 5500, 1300
32820, 100, 6000, 6800
32830, 100, 5500, 4100
32840, 200, 5500, 3200
32850, 100, 5400, 9200
32860, 100, 5500, 9800
32870, 100, 5500, 5500
32880, 100, 5900, 2500
32890, 100, 6100, 9400
32900, 100, 5500, 2900
32910, 100, 6100, 3300
32920, 100, 5400, 5300
32930, 200, 5500, 7800
32940, 200, 6000, 100
32950, 100, 5500, 700
32960, 200, 5500, 2900
32970, 100, 5400, 9200
32980, 100, 5500, 3300
32990, 200, 5500, 1200
33000, 100, 6000, 8200
33010, 200, 6100, 8300
33020, 100, 5500, 10300
33030, 100, 5500, 3800
33040, 100, 5600, 5000
33050, 100, 5500, 6300
33060, 200, 5500, 6600
33070, 100, 5600, 9300
33080, 100, 5900, 8200
33090, 100, 6100, 6600
33100, 100, 6200, 8800
33110, 100, 6200, 3900
33120, 100, 5600, 5000
33130, 200, 5500, 4900
33140, 200, 5500, 2400
33150, 200, 5500, 6400
33160, 100, 5500, 8300
33170, 100, 5500, 5300
33180, 100, 6100, 6000
33190, 100, 6000, 7300
33200, 200, 5500, 9400
33210, 200, 6100, 5000
33220, 100, 5500, 2600
33230, 100, 5500, 2100
33240, 200, 5600, 800
33250, 100, 5600, 9800
33260, 100, 5600, 3600
33270, 100, 6000, 4200
33280, 100, 5600, 7900
33290, 100, 6100, 7500
33300, 100, 5600, 200
33310, 100, 5500, 3100
33320, 200, 6100, 9900
33330, 100, 5600, 9400
33340, 100, 5600, 300
33350, 100, 5600, 10000
33360, 100, 6100, 4000
33370, 100, 5600, 3600
33380, 100, 5600, 9300
33390, 100, 6100, 11700
33400, 200, 5600, 4300
33410, 200, 6200, 9100
33420, 100, 5600, 7500
33430, 100, 5600, 1000
33440, 200, 6100, 6600
33450, 100, 5600, 9800
33460, 100, 5600, 3400
33470, 100, 5500, 3600
33480, 500, 5600, 1400
33490, 200, 5600, 9500
33500, 100, 5600, 400
33510, 100, 5600, 1100
33520, 100, 5500, 2900
33530, 100, 6200, 7500
33540, 100, 6100, 3100
33550, 100, 5600, 9600
33560, 200, 5600, 11200
33570, 100, 6100, 7000
33580, 100, 5600, 8600
33590, 100, 5600, 3500
33600, 100, 5600, 7400
33610, 100, 5600, 5500
33620, 200, 5600, 7500
33630, 100, 5600, 6500
33640, 100, 5600, 200
33650, 200, 5600, 8700
33660, 100, 5600, 200
33670, 100, 6200, 6900
33680, 100, 5700, 5500
33690, 100, 6100, 4200
33700, 100, 6200, 1100
33710, 100, 5700, 5000
33720, 200, 6200, 2500
33730, 100, 5600, 9300
33740, 100, 5600, 5000
33750, 100, 5600, 2100
33760, 200, 6200, 10400
33770, 100, 6100, 9000
33780, 200, 5600, 1500
33790, 100, 5600, 8500
33800, 100, 5600, 3400
33810, 100, 5600, 1700
33820, 100, 5700, 7200
33830, 100, 5700, 10700
33840, 100, 5600, 1100
33850, 100, 5600, 4300
33860, 100, 5600, 3700
33870, 200, 5700, 10600
33880, 200, 6100, 4600
33890, 100, 6200, 9800
33900, 100, 5600, 4900
33910, 100, 5600, 5300
33920, 200, 5600, 10700
33930, 200, 6300, 6100
33940, 100, 5600, 500
33950, 100, 6200, 300
33960, 100, 6200, 3200
33970, 200, 6300, 10700
33980, 200, 5700, 9300
33990, 100, 6200, 9200
34000, 100, 5700, 9500
34010, 200, 5700, 5400
34020, 200, 5600, 2900
34030, 200, 5700, 9800
34040, 200, 5700, 2200
34050, 100, 5700, 11200
34060, 100, 6200, 4500
34070, 200, 6100, 400
34080, 200, 5700, 10600
34090, 100, 5700, 5100
34100, 100, 5700, 1000
34110, 200, 6100, 5800
34120, 200, 5700, 3400
34130, 100, 6200, 3500
34140, 100, 5700, 6800
34150, 200, 6200, 4800
34160, 200, 5700, 7300
34170, 200, 5700, 5700
34180, 100, 5600, 3600
34190, 100, 5700, 1100
34200, 100, 6200, 2700
34210, 100, 5600, 7300
34220, 100, 5700, 10400
34230, 100, 5700, 10400
34240, 200, 5700, 700
34250, 100, 5700, 9800
34260, 200, 6200, 4300
34270, 200, 5700, 9000
34280, 100, 5700, 9200
34290, 200, 6300, 7200
34300, 100, 5700, 10500
34310, 100, 6200, 6600
34320, 200, 5700, 10700
34330, 200, 5700, 100
34340, 100, 6400, 6100
34350, 200, 6300, 6100
34360, 100, 6300, 9200
34370, 200, 5700, 2500
34380, 100, 6300, 9400
34390, 200, 6300, 2800
34400, 100, 6200, 2100
34410, 200, 6300, 3000
34420, 100, 5700, 9500
34430, 200, 5700, 2900
34440, 200, 5800, 4600
34450, 100, 5800, 9900
34460, 100, 6200, 6000
34470, 100, 5700, 800
34480, 100, 5700, 6300
34490, 200, 5800, 5900
34500, 200, 5800, 5300
34510, 100, 6300, 700
34520, 100, 5800, 3700
34530, 100, 6200, 700
34540, 200, 6300, 10500
34550, 100, 6300, 2800
34560, 100, 6500, 3200
34570, 100, 6300, 10700
34580, 100, 5800, 3700
34590, 100, 6300, 5100
34600, 100, 5800, 1200
34610, 200, 5800, 8700
34620, 200, 5800, 8800
34630, 200, 5900, 1600
34640, 200, 6400, 5300
34650, 200, 5900, 9700
34660, 100, 5900, 5900
34670, 200, 5900, 2100
34680, 100, 5700, 5200
34690, 100, 5700, 9600
34700, 100, 5800, 8500
34710, 100, 5700, 7400
34720, 100, 6300, 500
34730, 200, 6200, 2200
34740, 100, 6400, 10300
34750, 200, 5800, 5700
34760, 100, 6200, 5300
34770, 200, 5700, 10500
34780, 100, 5800, 8000
34790, 100, 5800, 1200
34800, 200, 5800, 11000
34810, 100, 6300, 4000
34820, 100, 6400, 16300
34830, 100, 5800, 3700
34840, 100, 5800, 2600
34850, 100, 5800, 7700
34860, 100, 5800, 6800
34870, 200, 6300, 3900
34880, 100, 5900, 10300
34890, 200, 6400, 400
34900, 100, 5900, 3500
34910, 200, 6400, 9400
34920, 100, 5800, 5200
34930, 100, 5800, 2600
34940, 100, 6400, 5400
34950, 200, 6400, 8400
34960, 200, 6400, 10800
34970, 200, 6300, 2800
34980, 100, 5800, 9900
34990, 100, 6300, 2100
35000, 100, 6400, 9100
35010, 100, 5900, 10600
35020, 100, 6400, 9000
35030, 100, 6100, 2700
35040, 100, 5900, 7000
35050, 100, 6300, 1000
35060, 100, 6300, 3100
35070, 100, 6400, 6700
35080, 200, 6400, 4600
35090, 300, 6300, 5800
35100, 100, 6400, 7500
35110, 100, 5900, 9100
35120, 100, 5900, 8000
35130, 200, 5900, 6500
35140, 100, 5800, 10000
35150, 100, 5800, 300
35160, 200, 6300, 5700
35170, 200, 5900, 9600
35180, 100, 5800, 11100
35190, 200, 5800, 7900
35200, 100, 5900, 1200
35210, 100, 6500, 400
35220, 100, 5900, 10700
35230, 200, 6000, 5500
35240, 100, 5900, 10400
35250, 200, 6700, 3400
35260, 100, 6600, 8400
35270, 100, 6300, 8100
35280, 200, 5800, 7400
35290, 100, 6400, 200
35300, 100, 5900, 6800
35310, 200, 6500, 7800
35320, 100, 5900, 9800
35330, 200, 6000, 9100
35340, 100, 6500, 11100
35350, 100, 6700, 6200
35360, 100, 5900, 6300
35370, 100, 6500, 9300
35380, 200, 5900, 9100
35390, 300, 6300, 5100
35400, 100, 5900, 400
35410, 200, 5900, 8700
35420, 100, 6500, 2000
35430, 100, 6500, 700
35440, 200, 5900, 8000
35450, 100, 6000, 5500
35460, 100, 5900, 700
35470, 200, 5900, 2600
35480, 200, 6500, 5200
35490, 100, 6500, 6200
35500, 100, 6500, 8500
35510, 100, 6500, 2800
35520, 200, 6400, 4800
35530, 200, 5900, 7000
35540, 100, 5900, 4900
35550, 100, 6000, 9800
35560, 200, 5900, 400
35570, 100, 5900, 1100
35580, 300, 6100, 10000
35590, 100, 6000, 3400
35600, 100, 5900, 11000
35610, 200, 6500, 500
35620, 200, 5900, 7900
35630, 100, 6700, 3500
35640, 100, 6400, 11200
35650, 100, 6400, 6200
35660, 100, 5900, 10400
35670, 100, 5900, 3200
35680, 100, 6000, 9900
35690, 200, 6500, 4700
35700, 200, 6000, 2200
35710, 200, 6400, 1900
35720, 100, 6600, 2300
35730, 100, 6500, 7400
35740, 100, 6600, 6900
35750, 100, 5900, 10500
35760, 100, 5900, 9400
35770, 100, 6200, 8400
35780, 100, 6500, 3400
35790, 100, 6500, 1300
35800, 200, 6500, 5600
35810, 200, 6600, 6900
35820, 100, 6500, 7700
35830, 100, 6100, 6700
35840, 100, 5900, 7300
35850, 200, 6600, 3000
35860, 100, 6600, 6300
35870, 100, 6500, 9000
35880, 200, 5900, 9800
35890, 100, 5900, 5200
35900, 100, 6500, 10900
35910, 200, 6000, 900
35920, 100, 5900, 1500
35930, 200, 6500, 4900
35940, 100, 6500, 4400
35950, 100, 6500, 5900
35960, 200, 6000, 2300
35970, 200, 6300, 8900
35980, 100, 6000, 100
35990, 100, 6500, 4500
36000, 100, 6000, 1700
36010, 100, 6000, 2700
36020, 200, 6000, 9300
36030, 200, 6500, 1600
36040, 100, 6000, 7500
36050, 200, 6000, 7800
36060, 100, 5900, 11200
36070, 100, 6000, 11400
36080, 200, 6000, 6500
36090, 200, 6000, 11300
36100, 100, 6000, 1300
36110, 100, 6600, 900
36120, 100, 6000, 10100
36130, 100, 6600, 1800
36140, 100, 6000, 4800
36150, 100, 6600, 900
36160, 200, 6000, 10700
36170, 100, 6000, 8700
36180, 100, 6100, 9500
36190, 200, 6500, 11500
36200, 100, 6500, 2000
36210, 100, 6000, 100
36220, 100, 6500, 2100
36230, 100, 6000, 3700
36240, 200, 6000, 8600
36250, 300, 7700, 3500
36260, 100, 7600, 8600
36270, 200, 6700, 10100
36280, 100, 6500, 500
36290, 200, 6600, 10500
36300, 200, 6500, 7400
36310, 100, 6100, 100
36320, 100, 6000, 5500
36330, 100, 6100, 10400
36340, 200, 6500, 7700
36350, 100, 6900, 4300
36360, 100, 6600, 10600
36370, 100, 6000, 8900
36380, 200, 6000, 10900
36390, 200, 6600, 8300
36400, 200, 6100, 3500
36410, 100, 6700, 3900
36420, 100, 6700, 11300
36430, 100, 6100, 9600
36440, 200, 6500, 3000
36450, 200, 6700, 11100
36460, 200, 6100, 900
36470, 200, 6000, 200
36480, 100, 6100, 2600
36490, 100, 6700, 7600
36500, 100, 6100, 2200
36510, 100, 6000, 8000
36520, 100, 6600, 8900
36530, 100, 6600, 4400
36540, 200, 6100, 6700
36550, 100, 6000, 6400
36560, 100, 6100, 3000
36570, 200, 6100, 8200
36580, 100, 6600, 10300
36590, 100, 6100, 300
36600, 100, 6100, 3400
36610, 100, 6800, 7000
36620, 100, 6600, 8200
36630, 200, 6100, 3000
36640, 100, 6700, 9900
36650, 200, 6100, 5400
36660, 200, 6800, 7400
36670, 100, 6200, 1000
36680, 100, 6600, 9900
36690, 100, 6600, 1500
36700, 100, 6600, 9500
36710, 100, 6100, 6100
36720, 100, 6100, 5000
36730, 100, 9100, 9700
36740, 100, 6100, 5400
36750, 200, 6100, 5800
36760, 100, 6100, 2600
36770, 100, 6100, 10900
36780, 100, 6700, 1300
36790, 200, 6100, 9400
36800, 100, 6100, 1100
36810, 200, 6100, 1800
36820, 200, 6100, 10700
36830, 200, 6100, 2400
36840, 200, 6100, 10200
36850, 200, 6700, 18700
36860, 700, 11300, 11400
36870, 300, 11500, 4500
36880, 200, 6700, 5400
36890, 100, 6200, 600
36900, 200, 6100, 7300
36910, 200, 6700, 1500
36920, 100, 6700, 2800
36930, 200, 6200, 9800
36940, 300, 8100, 8000
36950, 200, 6200, 9800
36960, 100, 6300, 3100
36970, 100, 6100, 11100
36980, 200, 6200, 5300
36990, 200, 6800, 1400
37000, 100, 6200, 3900
37010, 200, 6100, 11500
37020, 200, 6700, 5000
37030, 200, 6700, 1000
37040, 200, 6200, 11600
37050, 100, 6200, 7400
37060, 200, 6100, 4300
37070, 100, 6800, 7800
37080, 100, 6200, 600
37090, 100, 6800, 2200
37100, 100, 6700, 900
37110, 100, 6800, 3300
37120, 100, 6200, 9200
37130, 100, 6200, 10700
37140, 100, 6200, 800
37150, 100, 6700, 700
37160, 100, 6200, 10400
37170, 200, 6200, 8700
37180, 200, 6800, 9300
37190, 100, 6800, 11800
37200, 200, 6100, 9600
37210, 200, 6200, 7500
37220, 200, 6700, 6300
37230, 100, 6200, 4600
37240, 100, 6200, 2200
37250, 100, 6200, 3100
37260, 100, 6100, 10600
37270, 200, 6900, 100
37280, 100, 6700, 1800
37290, 200, 6700, 9600
37300, 200, 6800, 3200
37310, 100, 6700, 11600
37320, 100, 6700, 9000
37330, 100, 6300, 6500
37340, 200, 6800, 10200
37350, 200, 6800, 2600
37360, 200, 6300, 3500
37370, 100, 6800, 2700
37380, 200, 6700, 2500
37390, 100, 6900, 5400
37400, 100, 6200, 4300
37410, 200, 6800, 6200
37420, 100, 6200, 6100
37430, 100, 6700, 9900
37440, 100, 6300, 10400
37450, 100, 6800, 4000
37460, 100, 6200, 400
37470, 100, 6300, 7100
37480, 100, 6300, 8600
37490, 100, 6300, 5000
37500, 100, 6300, 7300
37510, 100, 6300, 11400
37520, 100, 6200, 100
37530, 200, 6900, 8700
37540, 100, 6800, 8500
37550, 100, 6200, 100
37560, 100, 6300, 1000
37570, 100, 6300, 10000
37580, 100, 6800, 8400
37590, 100, 6200, 3800
37600, 200, 6200, 9800
37610, 100, 6800, 12700
37620, 200, 6300, 300
37630, 100, 6800, 10600
37640, 200, 6900, 2800
37650, 200, 6200, 10700
37660, 200, 6200, 4300
37670, 200, 6900, 11100
37680, 100, 6300, 10600
37690, 200, 6300, 6200
37700, 100, 6300, 10400
37710, 200, 6900, 3400
37720, 100, 6900, 7900
37730, 100, 6300, 6200
37740, 100, 6800, 10200
37750, 100, 6300, 11100
37760, 100, 6300, 9500
37770, 100, 6300, 9500
37780, 100, 6800, 9800
37790, 300, 7100, 1000
37800, 100, 6300, 4600
37810, 100, 6300, 10000
37820, 100, 6900, 11300
37830, 100, 6900, 8400
37840, 100, 6300, 300
37850, 100, 6400, 8900
37860, 100, 6300, 8800
37870, 200, 6800, 1300
37880, 200, 7000, 7300
37890, 100, 6800, 11700
37900, 200, 6300, 5900
37910, 200, 6300, 10400
37920, 200, 7000, 12100
37930, 100, 6900, 5900
37940, 100, 6800, 500
37950, 100, 7000, 8200
37960, 100, 7000, 2200
37970, 100, 6900, 5700
37980, 100, 6300, 9200
37990, 200, 6300, 1800
38000, 100, 6600, 7800
38010, 200, 6400, 1700
38020, 200, 6300, 4800
38030, 100, 6300, 3400
38040, 100, 6900, 2600
38050, 100, 6800, 8500
38060, 200, 6400, 5400
38070, 100, 6400, 2700
38080, 200, 6300, 2300
38090, 100, 7000, 3000
38100, 100, 6300, 1300
38110, 100, 6300, 10400
38120, 100, 7000, 3400
38130, 100, 6300, 7700
38140, 100, 6400, 9700
38150, 100, 6300, 1800
38160, 200, 6400, 8100
38170, 100, 6300, 10300
38180, 100, 6400, 3600
38190, 200, 6400, 600
38200, 100, 6900, 5200
38210, 100, 6300, 300
38220, 100, 7100, 8500
38230, 100, 6400, 4100
38240, 100, 6400, 4200
38250, 100, 6400, 3700
38260, 100, 6400, 6500
38270, 200, 6400, 5600
38280, 200, 6900, 2300
38290, 100, 6900, 1600
38300, 100, 6400, 3900
38310, 100, 6400, 7800
38320, 200, 6400, 1300
38330, 100, 6400, 7800
38340, 100, 6400, 6500
38350, 200, 6500, 9200
38360, 200, 6400, 7400
38370, 100, 6400, 8300
38380, 100, 7000, 4700
38390, 100, 7000, 2100
38400, 100, 6900, 2900
38410, 200, 6300, 10800
38420, 200, 6400, 7600
38430, 200, 7000, 5600
38440, 100, 6500, 10400
38450, 100, 7000, 2100
38460, 200, 7000, 500
38470, 100, 6400, 4600
38480, 200, 6400, 7800
38490, 100, 6400, 11600
38500, 200, 7000, 5600
38510, 100, 6400, 11400
38520, 100, 6400, 8700
38530, 200, 6400, 1700
38540, 100, 6400, 10400
38550, 100, 7000, 4200
38560, 300, 7000, 3300
38570, 100, 6500, 6400
38580, 100, 7000, 8500
38590, 100, 7300, 3700
38600, 200, 6400, 2400
38610, 200, 7100, 6700
38620, 100, 7000, 11900
38630, 100, 7000, 6500
38640, 200, 6400, 12000
38650, 200, 6400, 600
38660, 100, 6500, 8700
38670, 100, 7200, 5600
38680, 200, 6400, 7800
38690, 200, 7100, 7400
38700, 200, 7100, 11400
38710, 200, 7100, 2600
38720, 200, 7100, 6000
38730, 100, 6500, 1300
38740, 200, 6400, 9300
38750, 100, 7500, 12300
38760, 200, 6500, 8800
38770, 200, 6500, 7400
38780, 200, 7200, 12200
38790, 100, 6600, 1400
38800, 100, 6500, 10900
38810, 100, 6500, 10200
38820, 100, 6500, 800
38830, 100, 7400, 3900
38840, 100, 6400, 12000
38850, 100, 7300, 5700
38860, 100, 6700, 4500
38870, 200, 6500, 8900
38880, 100, 7200, 6800
38890, 100, 6400, 8300
38900, 100, 6500, 3800
38910, 100, 6400, 5400
38920, 100, 6500, 6400
38930, 100, 7100, 10300
38940, 100, 6800, 400
38950, 200, 6500, 12200
38960, 100, 6500, 12800
38970, 100, 6600, 1600
38980, 100, 6600, 10100
38990, 100, 7100, 2700
39000, 100, 6500, 11100
39010, 100, 7100, 5200
39020, 200, 7000, 3200
39030, 100, 6500, 5200
39040, 200, 6500, 12100
39050, 100, 6500, 6700
39060, 100, 6500, 4700
39070, 100, 7100, 6000
39080, 200, 7300, 1800
39090, 100, 7100, 4200
39100, 100, 7100, 6400
39110, 100, 6500, 8900
39120, 200, 6500, 7400
39130, 100, 6500, 8400
39140, 100, 6600, 9600
39150, 100, 6600, 900
39160, 100, 6500, 9500
39170, 100, 6500, 9700
39180, 200, 7100, 5000
39190, 200, 6500, 6000
39200, 100, 8500, 4200
39210, 200, 7000, 4800
39220, 100, 7100, 12000
39230, 200, 7200, 9400
39240, 100, 7100, 5400
39250, 200, 6500, 800
39260, 100, 6500, 3600
39270, 200, 6500, 8200
39280, 100, 6500, 7400
39290, 200, 7100, 300
39300, 100, 7200, 2500
39310, 200, 7100, 300
39320, 100, 7200, 8800
39330, 100, 6600, 11700
39340, 100, 6500, 11000
39350, 100, 6600, 10600
39360, 100, 6600, 9000
39370, 200, 6600, 5500
39380, 100, 7200, 7000
39390, 100, 6500, 4600
39400, 200, 6500, 8700
39410, 100, 7100, 9600
39420, 200, 6500, 900
39430, 200, 6600, 900
39440, 100, 6600, 6100
39450, 100, 7200, 700
39460, 100, 7200, 9300
39470, 200, 6600, 8600
39480, 200, 6600, 12500
39490, 100, 6600, 7000
39500, 100, 6600, 2500
39510, 200, 6600, 9200
39520, 100, 6600, 11900
39530, 300, 6600, 8900
39540, 200, 7800, 1100
39550, 200, 6500, 8700
39560, 100, 6600, 4500
39570, 100, 6600, 700
39580, 200, 6600, 6600
39590, 200, 7100, 1400
39600, 200, 6600, 5900
39610, 400, 6600, 10300
39620, 100, 6500, 7000
39630, 100, 6600, 8700
39640, 100, 6700, 10100
39650, 200, 6600, 1000
39660, 100, 6600, 9200
39670, 100, 7200, 2000
39680, 200, 6600, 5000
39690, 200, 6500, 700
39700, 100, 6600, 200
39710, 100, 6600, 1200
39720, 100, 6600, 200
39730, 1000, 6600, 1500
39740, 200, 6700, 1700
39750, 300, 7200, 12400
39760, 100, 6700, 7900
39770, 100, 6600, 11900
39780, 200, 7200, 7800
39790, 300, 6700, 6200
39800, 100, 6700, 7600
39810, 100, 6700, 2500
39820, 200, 6700, 7100
39830, 500, 7900, 2300
39840, 100, 6700, 400
39850, 100, 6700, 7500
39860, 200, 7300, 4300
39870, 100, 6700, 4400
39880, 200, 6700, 600
39890, 300, 6600, 4800
39900, 300, 6700, 7500
39910, 100, 6600, 1400
39920, 100, 7200, 7300
39930, 300, 7500, 500
39940, 200, 6700, 6700
39950, 100, 7200, 8300
39960, 100, 7300, 2800
39970, 100, 6600, 1200
39980, 500, 6600, 7100
39990, 100, 6700, 600
40000, 200, 6700, 7100
40010, 200, 6800, 5400
40020, 100, 7300, 6600
40030, 200, 6700, 10700
40040, 200, 6700, 7700
40050, 100, 6600, 5300
40060, 100, 8100, 6500
40070, 100, 6700, 11500
